indicator,time,t2m,data,tp,cdd,dmd,fwi
22_days_with_high_fire_danger-reanalysis-yearly-layer-eea_eea_38-latitude-1979-2021-v1.0,2021-01-01,,,,,,25.88057818817292
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1940-01-01,,3.084016776303221,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1941-01-01,,3.0876618415196266,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1942-01-01,,3.0015283343574506,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1943-01-01,,3.0995809409318724,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1944-01-01,,3.109446002238104,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1945-01-01,,3.0512987578127904,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1946-01-01,,3.069721953668945,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1947-01-01,,3.022445151652012,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1948-01-01,,3.1169680042584558,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1949-01-01,,3.137243240245354,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1950-01-01,,3.0838114040792486,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1951-01-01,,3.0875617126430144,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1952-01-01,,3.046071361849255,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1953-01-01,,3.058638318262009,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1954-01-01,,3.1184640462699047,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1955-01-01,,3.0224158822746627,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1956-01-01,,3.120279021186677,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1957-01-01,,3.043158231466254,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1958-01-01,,3.0890640675864938,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1959-01-01,,3.095196075863169,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1960-01-01,,3.0304843943341977,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1961-01-01,,3.069882778654611,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1962-01-01,,3.143743965507177,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1963-01-01,,3.011254649455732,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1964-01-01,,3.0357104453163144,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1965-01-01,,3.12527028872013,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1966-01-01,,3.076983052211875,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1967-01-01,,3.12581602229535,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1968-01-01,,3.035994991733428,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1969-01-01,,3.0712735968836187,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1970-01-01,,3.103762014384231,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1971-01-01,,3.0748789633589015,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1972-01-01,,3.030434898610162,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1973-01-01,,3.0997916866274133,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1974-01-01,,3.1435360936698817,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1975-01-01,,3.0821643574183466,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1976-01-01,,3.019867282284293,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1977-01-01,,3.083734796371316,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1978-01-01,,3.1205452315188804,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1979-01-01,,3.1198789568388334,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1980-01-01,,3.0793855548454667,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1981-01-01,,3.140262705890738,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1982-01-01,,3.0707946159762423,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1983-01-01,,3.1710011178883235,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1984-01-01,,3.08487011943928,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1985-01-01,,3.048972733994359,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1986-01-01,,3.1206989220443804,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1987-01-01,,3.0768057821368853,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1988-01-01,,3.1343494614627008,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1989-01-01,,3.094103644143533,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1990-01-01,,3.1598679089071595,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1991-01-01,,3.0718350512383252,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1992-01-01,,3.1567737255055732,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1993-01-01,,3.155466197782552,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1994-01-01,,3.1227061983409063,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1995-01-01,,3.1715732624253463,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1996-01-01,,3.048704065994559,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1997-01-01,,3.0899402969644005,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1998-01-01,,3.161266185478064,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1999-01-01,,3.1171540027704054,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2000-01-01,,3.1285262417637236,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2001-01-01,,3.130386598324616,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2002-01-01,,3.0631483839969564,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2003-01-01,,3.0574363433720317,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2004-01-01,,3.0907746079477314,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2005-01-01,,3.0803596220900085,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2006-01-01,,3.0368300293020423,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2007-01-01,,3.1480701974789476,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2008-01-01,,3.1311334008454534,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2009-01-01,,3.0546112111425243,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2010-01-01,,3.042150303554901,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2011-01-01,,3.0794035267788527,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2012-01-01,,3.113153393817759,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2013-01-01,,3.111022438204789,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2014-01-01,,3.049027147684709,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2015-01-01,,3.1594423533425795,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2016-01-01,,3.0500137452688354,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2017-01-01,,3.1151309487639085,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2018-01-01,,3.0417722343126616,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2019-01-01,,3.1370103489637864,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2020-01-01,,3.1833812519764293,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2021-01-01,,3.094190481666586,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2022-01-01,,3.0831258397674635,,,,
23_mean_wind_speed-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2023-01-01,,3.1211119357094708,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1940-01-01,,6.463206767759652,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1941-01-01,,6.627193645294127,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1942-01-01,,4.049652173825584,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1943-01-01,,7.503736544927943,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1944-01-01,,5.700811062638283,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1945-01-01,,6.470610918855259,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1946-01-01,,6.07829509882561,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1947-01-01,,5.662652588007863,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1948-01-01,,7.310807420963673,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1949-01-01,,8.352317818951128,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1950-01-01,,5.681171813348781,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1951-01-01,,5.8533794645023836,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1952-01-01,,5.611456088711091,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1953-01-01,,6.635116635121375,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1954-01-01,,5.902083309304839,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1955-01-01,,6.090837031548128,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1956-01-01,,7.086369973515661,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1957-01-01,,5.720772563100917,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1958-01-01,,7.599282940345709,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1959-01-01,,6.669464954875563,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1960-01-01,,4.413121859869072,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1961-01-01,,6.267074420094344,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1962-01-01,,7.987103600667941,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1963-01-01,,5.721349202829066,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1964-01-01,,6.48726801264595,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1965-01-01,,7.135602311507786,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1966-01-01,,5.963911515911175,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1967-01-01,,7.901290057670404,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1968-01-01,,6.303677569525458,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1969-01-01,,6.344860241679456,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1970-01-01,,7.121832716238822,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1971-01-01,,7.08342583089676,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1972-01-01,,5.943552410495038,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1973-01-01,,7.831488626184488,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1974-01-01,,6.338395599278479,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1975-01-01,,7.751636747990588,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1976-01-01,,7.0333080680265185,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1977-01-01,,6.3173967574409025,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1978-01-01,,8.212342316371384,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1979-01-01,,6.80800293481818,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1980-01-01,,5.893504075776831,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1981-01-01,,9.082173727937514,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1982-01-01,,6.780937772819589,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1983-01-01,,8.572531388505167,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1984-01-01,,7.105492549045418,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1985-01-01,,5.955923933229896,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1986-01-01,,6.781649279939242,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1987-01-01,,5.714884302739946,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1988-01-01,,6.978973081450042,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1989-01-01,,8.070107664941657,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1990-01-01,,9.216618733494514,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1991-01-01,,6.4784189707941815,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1992-01-01,,8.766688207784938,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1993-01-01,,9.220643376043276,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1994-01-01,,6.971764847484542,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1995-01-01,,8.590279557583946,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1996-01-01,,5.549004128860231,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1997-01-01,,8.574957119303244,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1998-01-01,,7.786017923682486,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1999-01-01,,7.6560666805304685,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2000-01-01,,7.371003707309782,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2001-01-01,,7.528490229879923,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2002-01-01,,7.0076161488754005,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2003-01-01,,6.914901493772444,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2004-01-01,,6.608132031005037,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2005-01-01,,6.2517901047003965,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2006-01-01,,5.71166825557383,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2007-01-01,,8.322026691888807,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2008-01-01,,8.419102879910069,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2009-01-01,,5.942606866552821,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2010-01-01,,6.069406987757576,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2011-01-01,,6.1867938206069795,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2012-01-01,,6.484729909276803,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2013-01-01,,7.116643604831131,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2014-01-01,,6.327206382516557,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2015-01-01,,8.545333858141934,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2016-01-01,,6.968176138247455,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2017-01-01,,7.387506989601327,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2018-01-01,,6.453831215582716,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2019-01-01,,8.221003706945572,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2020-01-01,,9.169203881663808,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2021-01-01,,6.890674262406135,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2022-01-01,,8.054068033111012,,,,
24_extreme_wind_speed_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2023-01-01,,8.456979935876555,,,,
l1_daily_maximum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1940-01-01,301.98535817398283,,,,,
l1_daily_maximum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1941-01-01,303.6940202125439,,,,,
l1_daily_maximum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1942-01-01,301.9963535677783,,,,,
